0,1,2,3,4,5
1408,2159 sq.ft,3,14.355274387824206,Furnished,"48,000"
1409,250 sq.ft,1,10.132722996522393,Semifurnished,7000
1411,750 sq.ft,2,12.45038387574351,Semifurnished,"13,000"
1412,1650 sq.ft,3,11.736381212945952,Semifurnished,"20,000"
1418,900 sq.ft,1,9.15394549513154,Semifurnished,"15,000"
1419,2400 sq.ft,3,11.825875151319995,Furnished,"22,500"
1421,300 sq.ft,1,6.1703942442871025,Semifurnished,"18,000"
1422,1250 sq.ft,2,3.7445910914094527,Semifurnished,"30,000"
1423,1650 sq.ft,3,19.09064471626785,Semifurnished,"20,000"
1425,1500 sq.ft,3,10.422352532589588,Furnished,"31,500"
1426,1000 sq.ft,2,12.585473992965634,Semifurnished,"18,000"
1427,3000 sq.ft,4,4.341748867267065,Semifurnished,"68,000"
1428,600 sq.ft,1,11.38430605715808,Semifurnished,"16,000"
1430,1801 sq.ft,2,11.886683845532827,Furnished,"50,000"
1432,2600 sq.ft,3,6.855789015706334,Furnished,"55,000"
1433,700 sq.ft,1,7.687123215287745,Semifurnished,"22,000"
1435,1100 sq.ft,2,6.080037678064637,Semifurnished,"29,000"
1436,600 sq.ft,1,10.422352532589588,Semifurnished,"12,000"
1437,1546 sq.ft,2,8.25334313700771,Furnished,"38,000"
1438,1610 sq.ft,3,14.355274387824206,Semifurnished,"28,000"
1439,1250 sq.ft,2,13.882207258491382,Furnished,"27,800"
1442,2400 sq.ft,2,9.176961100944519,Semifurnished,"28,500"
1443,1200 sq.ft,2,5.808063250003965,Semifurnished,"25,000"
1445,1680 sq.ft,3,126.97042657823627,Semifurnished,"31,000"
1446,800 sq.ft,1,7.662880646679782,Semifurnished,"11,500"
1447,605 sq.ft,1,7.662880646679782,Furnished,"23,000"
1449,310 sq.ft,1,7.90802823541009,Semifurnished,"20,100"
1451,2180 sq.ft,4,11.886683845532827,Semifurnished,"30,000"
1452,1200 sq.ft,2,10.422352532589588,Semifurnished,"20,000"
1453,1310 sq.ft,3,11.271856193671153,Furnished,"34,145"
1454,600 sq.ft,1,5.8949691372568935,Semifurnished,"11,000"
1455,867 sq.ft,2,69.95896261636227,Semifurnished,"23,000"
1457,1500 sq.ft,3,3.537892950629266,Semifurnished,"40,000"
1458,2000 sq.ft,3,3.537892950629266,Semifurnished,"45,000"
1459,891 sq.ft,2,19.09064471626785,Semifurnished,"16,000"
1464,621 sq.ft,1,19.09064471626785,Semifurnished,"12,500"
1465,450 sq.ft,1,9.860482829899476,Semifurnished,"14,000"
1466,1300 sq.ft,3,6.080037678064637,Furnished,"42,000"
1467,1200 sq.ft,2,19.09064471626785,Semifurnished,"17,000"
1469,1100 sq.ft,2,5.808063250003965,Semifurnished,"17,000"
1470,402 sq.ft,1,11.886683845532827,Semifurnished,"10,200"
1471,500 sq.ft,1,7.108082674052107,Semifurnished,"11,500"
1472,1085 sq.ft,2,54.76745345957457,Furnished,"20,000"
1473,800 sq.ft,2,4.786539406614117,Furnished,"15,000"
1475,1075 sq.ft,3,14.355274387824206,Furnished,"16,000"
1476,910 sq.ft,2,28.25005159130508,Semifurnished,"13,500"
1477,1350 sq.ft,4,7.714721925098558,Semifurnished,"23,000"
1478,1100 sq.ft,2,24.426944900254203,Semifurnished,"10,000"
1479,1100 sq.ft,3,6.537462692267045,Semifurnished,"26,000"
1480,1400 sq.ft,3,16.536573795923285,Furnished,"40,000"
1481,1200 sq.ft,3,51.37241805205223,Semifurnished,"16,000"
1482,700 sq.ft,1,6.4552083022026965,Semifurnished,"16,000"
1484,1200 sq.ft,2,10.508935185429344,Semifurnished,"20,000"
1486,1200 sq.ft,2,37.06900130540548,Semifurnished,"10,000"
1492,1450 sq.ft,3,43.31306301440419,Semifurnished,"27,100"
1493,550 sq.ft,1,6.779595360384149,Semifurnished,"12,500"
1494,500 sq.ft,1,17.39354048999374,Semifurnished,"12,000"
1495,500 sq.ft,1,17.39354048999374,Semifurnished,"11,500"
1497,1256 sq.ft,2,9.738125801206008,Semifurnished,13 Lac
1498,1000 sq.ft,2,1.8718815114913627,Semifurnished,"21,000"
1499,2000 sq.ft,3,7.880647856842921,Semifurnished,"35,000"
1500,550 sq.ft,1,7.662880646679782,Semifurnished,"13,000"
1502,1210 sq.ft,2,6.984672878827152,Semifurnished,"19,000"
1503,1210 sq.ft,2,6.984672878827152,Semifurnished,"18,000"
1505,900 sq.ft,1,9.15394549513154,Furnished,"22,000"
1506,1498 sq.ft,3,9.975930910483722,Semifurnished,"29,000"
1507,1600 sq.ft,3,7.058747141778654,Semifurnished,"22,000"
1514,1310 sq.ft,2,5.016490609396658,Semifurnished,"22,000"
1516,1180 sq.ft,2,7.687123215287745,Semifurnished,"26,000"
1517,1500 sq.ft,1,8.256302342870162,Semifurnished,"13,700"
1518,2061 sq.ft,3,11.886683845532827,Semifurnished,"35,000"
1520,1583 sq.ft,3,12.585473992965634,Semifurnished,"42,000"
1521,650 sq.ft,1,7.662880646679782,Semifurnished,"15,000"
1522,500 sq.ft,1,3.623326033445845,Semifurnished,"21,000"
1524,1482 sq.ft,3,7.880647856842921,Semifurnished,"35,000"
1527,4000 sq.ft,1,6.779595360384149,Semifurnished,"13,000"
1528,610 sq.ft,1,6.779595360384149,Semifurnished,"14,000"
1534,900 sq.ft,1,7.108082674052107,Furnished,"10,500"
1535,1841 sq.ft,3,50.7107799390815,Semifurnished,"18,000"
1537,758 sq.ft,2,7.687123215287745,Semifurnished,"18,000"
1538,1300 sq.ft,2,9.176961100944519,Semifurnished,"28,500"
1539,1820 sq.ft,3,11.886683845532827,Semifurnished,"23,500"
1540,700 sq.ft,1,7.662880646679782,Semifurnished,"13,000"
1541,1365 sq.ft,2,6.984672878827152,Semifurnished,"33,000"
1543,1200 sq.ft,2,10.422352532589588,Semifurnished,"18,500"
1544,700 sq.ft,1,7.854057610943128,Semifurnished,"14,000"
1545,650 sq.ft,1,13.802441194374028,Semifurnished,"18,500"
1548,450 sq.ft,1,16.39465523728644,Semifurnished,6000
1551,2000 sq.ft,3,14.355274387824206,Semifurnished,"36,000"
1552,2700 sq.ft,3,4.341748867267065,Semifurnished,"65,000"
1554,2200 sq.ft,3,3.8010610573999486,Semifurnished,"65,000"
1555,550 sq.ft,1,7.662880646679782,Semifurnished,"11,000"
1557,1980 sq.ft,3,4.341748867267065,Semifurnished,"60,000"
1559,2404 sq.ft,3,4.9905274144179605,Semifurnished,"85,000"
1561,600 sq.ft,1,10.422352532589588,Semifurnished,"17,000"
1563,500 sq.ft,1,7.108082674052107,Semifurnished,"12,000"
1566,1636 sq.ft,3,24.67395775959769,Semifurnished,"21,000"
1567,300 sq.ft,0,6.523589504995375,Furnished,"18,000"
1570,1265 sq.ft,3,77.65699069193931,Semifurnished,"26,000"
1571,575 sq.ft,1,9.860482829899476,Semifurnished,"14,000"
1572,1100 sq.ft,2,39.1288803896841,Semifurnished,"33,000"
1573,2600 sq.ft,4,10.272978869889736,Semifurnished,"50,000"
1574,1430 sq.ft,2,127.39390123982682,Semifurnished,"22,000"
1575,1240 sq.ft,2,14.369324137985625,Semifurnished,"22,600"
1576,1150 sq.ft,2,7.408670787461762,Semifurnished,"16,500"
1577,695 sq.ft,1,12.585473992965634,Semifurnished,"17,000"
1579,1000 sq.ft,2,8.754664837534031,Semifurnished,"19,000"
1581,1800 sq.ft,3,4.667384700421933,Semifurnished,"60,000"
1590,1690 sq.ft,3,11.886683845532827,Semifurnished,"25,500"
1593,650 sq.ft,1,39.1288803896841,Semifurnished,"17,500"
1595,2182.12 sq.ft,3,6.732889599818437,Semifurnished,"48,000"
1596,731 sq.ft,1,7.687123215287745,Semifurnished,"19,000"
1597,1805 sq.ft,3,10.101313475375827,Furnished,"49,000"
1598,1200 sq.ft,2,39.1288803896841,Semifurnished,"32,000"
1599,1000 sq.ft,2,4.667384700421933,Semifurnished,"22,000"
1600,1596 sq.ft,3,10.67560305404598,Semifurnished,"27,000"
1603,1601 sq.ft,3,10.67560305404598,Semifurnished,"26,000"
1605,500 sq.ft,1,9.317464311591976,Semifurnished,"13,000"
1606,793 sq.ft,2,19.09064471626785,Semifurnished,"18,500"
1607,1500 sq.ft,3,6.984672878827152,Semifurnished,"25,000"
1608,1200 sq.ft,2,7.687123215287745,Semifurnished,"22,000"
1610,1050 sq.ft,2,7.880647856842921,Semifurnished,"17,000"
1611,905 sq.ft,2,14.421545568164273,Furnished,"12,000"
1612,5000 sq.ft,4,13.453067203478165,Semifurnished,1 Lac
1613,1000 sq.ft,1,12.003877284967905,Furnished,"22,000"
1616,1265 sq.ft,3,10.67560305404598,Semifurnished,"25,000"
1617,1700 sq.ft,0,12.585473992965634,Semifurnished,"28,000"
1619,4050 sq.ft,4,14.557045059004436,Semifurnished,1.5 Lac
1621,1280 sq.ft,2,17.600771757022525,Semifurnished,"23,000"
1622,1950.2 sq.ft,3,108.91788579409256,Semifurnished,"65,000"
1623,1950.2 sq.ft,3,108.91788579409256,Semifurnished,"60,000"
1624,768 sq.ft,2,19.09064471626785,Semifurnished,"16,000"
1625,1670 sq.ft,3,51.37241805205223,Semifurnished,"35,000"
1627,2080 sq.ft,3,50.7107799390815,Semifurnished,"24,500"
1630,1987 sq.ft,3,7.408670787461762,Semifurnished,"39,000"
1632,1760 sq.ft,3,12.097064606452141,Semifurnished,"33,000"
1633,650 sq.ft,1,9.15394549513154,Semifurnished,"18,000"
1634,1600 sq.ft,3,11.897940385218025,Semifurnished,"45,000"
1635,1880 sq.ft,3,12.097064606452141,Semifurnished,"34,000"
1637,1880 sq.ft,3,12.097064606452141,Semifurnished,"35,000"
1639,1160 sq.ft,2,5.808063250003965,Semifurnished,"14,000"
1641,700 sq.ft,1,12.585473992965634,Semifurnished,"17,000"
1642,1180 sq.ft,3,14.355274387824206,Semifurnished,9500
1644,500 sq.ft,1,5.808063250003965,Semifurnished,"10,000"
1645,605 sq.ft,1,6.196214928616481,Furnished,"33,000"
1647,1400 sq.ft,2,18.06525020331141,Semifurnished,"20,000"
1649,1400 sq.ft,2,18.06525020331141,Semifurnished,"17,000"
1650,1500 sq.ft,3,10.026106505755992,Semifurnished,"20,000"
1651,550 sq.ft,1,6.080037678064637,Semifurnished,"15,000"
1652,1200 sq.ft,2,9.05692984295668,Semifurnished,"22,500"
1654,1615 sq.ft,3,135.3804524083528,Semifurnished,"24,000"
1655,1890 sq.ft,3,11.886683845532827,Semifurnished,"24,000"
1656,1710 sq.ft,3,11.886683845532827,Semifurnished,"22,000"
1657,1410 sq.ft,3,11.886683845532827,Semifurnished,"21,000"
1658,1716 sq.ft,3,11.886683845532827,Semifurnished,"23,000"
1659,1890 sq.ft,3,11.886683845532827,Semifurnished,"23,000"
1662,1660 sq.ft,3,11.886683845532827,Semifurnished,"22,500"
1663,1075 sq.ft,2,11.886683845532827,Semifurnished,"19,000"
1664,1250 sq.ft,2,14.064015653946777,Furnished,"24,000"
1669,1000 sq.ft,2,9.15394549513154,Semifurnished,"30,000"
1670,900 sq.ft,2,9.15394549513154,Semifurnished,"26,000"
1671,1110 sq.ft,2,9.860482829899476,Semifurnished,"20,000"
1672,1987 sq.ft,3,7.408670787461762,Semifurnished,"44,000"
1673,1702 sq.ft,3,8.64778150509074,Semifurnished,"45,000"
1675,1000 sq.ft,2,39.1288803896841,Semifurnished,"17,000"
1676,750 sq.ft,2,9.05692984295668,Semifurnished,"15,000"
1681,2476 sq.ft,4,7.408670787461762,Semifurnished,"50,000"
1682,1950 sq.ft,3,84.13882890445574,Semifurnished,"70,000"
1683,1950 sq.ft,3,10.67560305404598,Semifurnished,"30,000"
1685,1927 sq.ft,3,10.67560305404598,Semifurnished,"25,000"
1686,1280 sq.ft,2,19.09064471626785,Semifurnished,"18,000"
1690,1800 sq.ft,3,9.05692984295668,Semifurnished,"19,000"
1696,2004 sq.ft,3,6.127672327081388,Semifurnished,"60,000"
1699,1500 sq.ft,3,5.468406477106943,Semifurnished,"25,000"
1700,1020 sq.ft,2,19.127653283082914,Semifurnished,"16,000"
1701,1000 sq.ft,2,19.127653283082914,Semifurnished,"16,000"
1703,1299 sq.ft,2,7.408670787461762,Semifurnished,"35,000"
1705,1575 sq.ft,3,16.39465523728644,Semifurnished,"30,000"
1707,400 sq.ft,0,6.732889599818437,Semifurnished,5500
1708,1550 sq.ft,2,6.984672878827152,Semifurnished,"17,000"
1709,853 sq.ft,1,7.687123215287745,Semifurnished,"21,000"
1711,1721 sq.ft,3,20.20928324419548,Semifurnished,"26,500"
1713,2010 sq.ft,3,5.71352833470664,Semifurnished,"50,500"
1714,750 sq.ft,1,7.687123215287745,Semifurnished,"18,000"
1716,1500 sq.ft,2,7.662880646679782,Semifurnished,"25,000"
1718,1200 sq.ft,2,6.984672878827152,Semifurnished,"23,000"
1719,1300 sq.ft,2,6.984672878827152,Semifurnished,"25,000"
1720,2000 sq.ft,3,5.71352833470664,Semifurnished,"70,000"
1723,1636 sq.ft,3,7.880647856842921,Semifurnished,"37,000"
1724,1400 sq.ft,3,10.422352532589588,Semifurnished,"25,000"
1725,2100 sq.ft,3,5.71352833470664,Semifurnished,"55,000"
1726,1852 sq.ft,3,43.90910158365177,Semifurnished,"29,000"
1727,900 sq.ft,1,5.71352833470664,Semifurnished,"18,000"
1728,925 sq.ft,1,6.1703942442871025,Semifurnished,"26,000"
1729,400 sq.ft,1,6.779595360384149,Furnished,"18,500"
1732,700 sq.ft,1,9.176961100944519,Semifurnished,"23,000"
1733,1570 sq.ft,3,11.886683845532827,Semifurnished,"22,000"
1734,1570 sq.ft,3,11.886683845532827,Semifurnished,"23,500"
1735,1585 sq.ft,3,11.886683845532827,Semifurnished,"24,000"
1737,1200 sq.ft,0,10.961067435897174,Furnished,"25,000"
1738,591 sq.ft,1,6.779595360384149,Semifurnished,"12,500"
1739,3800 sq.ft,3,2.0268532117674694,Semifurnished,2.5 Lac
1740,750 sq.ft,1,34.55220853071451,Furnished,"25,000"
1741,1100 sq.ft,2,64.58315160134397,Semifurnished,"24,000"
1742,714 sq.ft,1,12.585473992965634,Furnished,"19,850"
1743,1267 sq.ft,2,14.988744950057061,Semifurnished,"24,000"
1744,1235 sq.ft,2,14.988744950057061,Semifurnished,"25,000"
1745,1269 sq.ft,2,14.988744950057061,Semifurnished,"25,000"
1746,1267 sq.ft,2,14.988744950057061,Semifurnished,"25,000"
1748,1200 sq.ft,2,5.71352833470664,Semifurnished,"30,000"
1749,585 sq.ft,1,10.422352532589588,Semifurnished,"14,000"
1750,459 sq.ft,1,11.898039908017845,Semifurnished,"12,500"
1751,600 sq.ft,1,9.05692984295668,Semifurnished,"12,000"
1753,1200 sq.ft,1,7.662880646679782,Semifurnished,"14,500"
1755,750 sq.ft,1,9.15394549513154,Semifurnished,"20,000"
1756,4100 sq.ft,4,4.341748867267065,Semifurnished,2.25 Lac
1757,1250 sq.ft,2,8.754664837534031,Semifurnished,"23,000"
1758,650 sq.ft,1,6.4552083022026965,Semifurnished,"15,000"
1759,1680 sq.ft,3,6.984672878827152,Semifurnished,"39,000"
1760,2800 sq.ft,4,12.19912204679815,Semifurnished,"50,000"
1763,1710 sq.ft,3,3.537892950629266,Semifurnished,"54,000"
1765,4000 sq.ft,4,6.4552083022026965,Furnished,1.5 Lac
1766,1260 sq.ft,2,6.984672878827152,Semifurnished,"19,500"
1769,1100 sq.ft,2,10.67560305404598,Semifurnished,"22,000"
1773,525 sq.ft,1,9.860482829899476,Semifurnished,"15,500"
1774,250 sq.ft,1,11.898039908017845,Semifurnished,"10,000"
1775,1720 sq.ft,3,12.723746083237126,Semifurnished,"28,000"
1777,1200 sq.ft,2,39.1288803896841,Semifurnished,"27,000"
1780,2250 sq.ft,3,7.662880646679782,Semifurnished,"45,000"
1789,400 sq.ft,1,16.39465523728644,Semifurnished,"10,000"
1791,380 sq.ft,1,7.662880646679782,Semifurnished,"11,400"
1792,600 sq.ft,1,7.662880646679782,Semifurnished,"11,500"
1793,1100 sq.ft,2,17.811463247249414,Semifurnished,"14,000"
1796,600 sq.ft,1,15.65448236698326,Semifurnished,"16,000"
1800,2218 sq.ft,3,126.97042657823627,Semifurnished,"39,000"
1801,1000 sq.ft,2,6.242075606885513,Semifurnished,"21,000"
1810,630 sq.ft,1,17.39354048999374,Semifurnished,"16,000"
1811,1160 sq.ft,2,5.808063250003965,Semifurnished,"15,000"
1813,510 sq.ft,2,9.05692984295668,Semifurnished,"12,000"
1814,950 sq.ft,2,43.31306301440419,Semifurnished,"14,500"
1815,950 sq.ft,2,43.31306301440419,Semifurnished,"14,500"
1816,950 sq.ft,2,43.31306301440419,Semifurnished,"14,500"
1817,951 sq.ft,2,43.31306301440419,Semifurnished,"14,500"
1818,1500 sq.ft,3,17.974153350174657,Semifurnished,"32,000"
1819,1590 sq.ft,3,17.39354048999374,Semifurnished,"30,000"
1821,1131 sq.ft,2,13.882207258491382,Furnished,"28,750"
1822,2000 sq.ft,3,5.71352833470664,Semifurnished,"60,000"
1823,605 sq.ft,1,7.662880646679782,Semifurnished,"16,000"
1824,1200 sq.ft,2,39.1288803896841,Semifurnished,"26,000"
1825,950 sq.ft,2,43.31306301440419,Semifurnished,"14,500"
1826,641 sq.ft,1,19.09064471626785,Semifurnished,"11,000"
1828,1500 sq.ft,2,6.855789015706334,Semifurnished,"20,000"
1829,500 sq.ft,1,7.108082674052107,Semifurnished,"11,000"
1833,700 sq.ft,1,9.144927264377484,Semifurnished,"18,000"
1835,790 sq.ft,1,7.108082674052107,Furnished,"25,000"
1836,900 sq.ft,1,7.854057610943128,Semifurnished,"14,000"
1837,900 sq.ft,1,7.108082674052107,Furnished,"25,000"
1838,700 sq.ft,1,7.687123215287745,Semifurnished,"18,000"
1839,600 sq.ft,1,10.422352532589588,Semifurnished,"14,000"
1840,425 sq.ft,1,10.422352532589588,Semifurnished,"13,000"
1841,4000 sq.ft,2,9.176961100944519,Semifurnished,"80,000"
1842,600 sq.ft,1,6.242075606885513,Semifurnished,"19,000"
1844,621 sq.ft,1,18.06525020331141,Semifurnished,"14,000"
1845,1200 sq.ft,2,39.1288803896841,Semifurnished,"33,000"
1846,450 sq.ft,1,6.789131561857263,Furnished,"15,000"
1847,1140 sq.ft,2,7.408670787461762,Semifurnished,"34,000"
1848,1250 sq.ft,2,6.732889599818437,Semifurnished,"26,000"
1855,600 sq.ft,1,19.09064471626785,Semifurnished,"11,000"
1856,1200 sq.ft,2,119.75672673934605,Semifurnished,"23,000"
1859,300 sq.ft,0,14.557471278724925,Semifurnished,"10,500"
1860,1080 sq.ft,2,10.67560305404598,Semifurnished,"22,000"
1863,1985 sq.ft,3,10.67560305404598,Semifurnished,"29,000"
1864,2673 sq.ft,3,10.67560305404598,Semifurnished,"29,000"
1865,2484 sq.ft,3,10.67560305404598,Semifurnished,"40,000"
1866,679 sq.ft,1,8.754664837534031,Semifurnished,"15,000"
1867,1439 sq.ft,2,7.408670787461762,Furnished,"38,000"
1877,1650 sq.ft,3,126.97042657823627,Semifurnished,"30,500"
1881,1200 sq.ft,2,9.05692984295668,Semifurnished,"22,000"
1884,1200 sq.ft,2,19.127653283082914,Semifurnished,"25,000"
1885,650 sq.ft,1,9.144927264377484,Semifurnished,"20,000"
1886,680 sq.ft,1,9.144927264377484,Semifurnished,"21,000"
1887,624 sq.ft,1,19.09064471626785,Semifurnished,"12,500"
1888,3100 sq.ft,1,7.90802823541009,Semifurnished,"14,400"
1889,2050 sq.ft,3,3.537892950629266,Semifurnished,"53,000"
1891,1000 sq.ft,2,39.1288803896841,Semifurnished,"20,000"
1892,3500 sq.ft,4,10.101313475375827,Semifurnished,"60,000"
1893,1200 sq.ft,2,39.1288803896841,Semifurnished,"31,000"
1894,1100 sq.ft,2,39.1288803896841,Semifurnished,"27,000"
1897,610 sq.ft,1,7.662880646679782,Semifurnished,"14,000"
1899,1300 sq.ft,2,6.1703942442871025,Semifurnished,"33,000"
1901,620 sq.ft,1,7.129745204722641,Semifurnished,7000
1910,1200 sq.ft,2,37.5418242032617,Semifurnished,"25,000"
1915,1304 sq.ft,2,14.355274387824206,Semifurnished,"24,000"
1916,2120 sq.ft,3,10.101313475375827,Semifurnished,"52,000"
1923,1650 sq.ft,3,1.8718815114913627,Semifurnished,"40,000"
1924,3500 sq.ft,4,7.2014001269356545,Semifurnished,1.3 Lac
1925,1806 sq.ft,3,5.016490609396658,Semifurnished,"34,000"
1927,1000 sq.ft,3,5.808063250003965,Semifurnished,"40,000"
1928,1600 sq.ft,3,7.168784226086144,Semifurnished,"45,000"
1929,1527 sq.ft,3,11.886683845532827,Semifurnished,"30,000"
1930,475 sq.ft,1,10.422352532589588,Semifurnished,"13,000"
1931,1250 sq.ft,2,50.7107799390815,Semifurnished,"12,000"
1932,695 sq.ft,1,7.662880646679782,Semifurnished,"11,500"
1933,250 sq.ft,0,10.422352532589588,Semifurnished,8000
1934,1600 sq.ft,3,9.975930910483722,Semifurnished,"30,000"
1935,1200 sq.ft,1,7.662880646679782,Semifurnished,"15,500"
1936,1941 sq.ft,3,5.016490609396658,Semifurnished,"35,000"
1938,1560 sq.ft,3,40.79735934986457,Semifurnished,"18,000"
1939,1200 sq.ft,1,7.662880646679782,Semifurnished,"12,500"
1941,1414 sq.ft,3,11.886683845532827,Semifurnished,"27,000"
1942,1880 sq.ft,3,7.662880646679782,Semifurnished,"48,000"
1944,1302 sq.ft,3,10.67560305404598,Semifurnished,"28,000"
1945,3025 sq.ft,3,1.8718815114913627,Furnished,1.4 Lac
1947,1265 sq.ft,2,14.988744950057061,Semifurnished,"25,000"
1948,1450 sq.ft,2,6.984672878827152,Semifurnished,"17,400"
1949,1600 sq.ft,2,6.984672878827152,Semifurnished,"18,200"
1951,450 sq.ft,1,69.95896261636227,Semifurnished,"14,000"
1952,750 sq.ft,1,7.662880646679782,Semifurnished,"16,500"
1953,1100 sq.ft,2,39.1288803896841,Semifurnished,"24,500"
1954,1000 sq.ft,2,19.09064471626785,Semifurnished,"15,000"
1955,2400 sq.ft,0,7.168784226086144,Semifurnished,"20,000"
1956,1615 sq.ft,3,33.00776443945465,Semifurnished,"15,000"
1958,1200 sq.ft,1,9.176961100944519,Semifurnished,"20,000"
1959,1182 sq.ft,2,12.723746083237126,Semifurnished,"22,000"
1961,1600 sq.ft,3,21.568504466965713,Furnished,"20,000"
1965,1000 sq.ft,2,16.39465523728644,Semifurnished,"22,000"
1967,651 sq.ft,1,132.45789387989714,Semifurnished,"13,500"
1969,700 sq.ft,1,13.802441194374028,Semifurnished,"18,500"
1970,1250 sq.ft,2,14.064015653946777,Semifurnished,"25,000"
1975,1300 sq.ft,2,64.58315160134397,Semifurnished,"17,000"
1976,1200 sq.ft,2,9.05692984295668,Semifurnished,"17,000"
1977,3506.51 sq.ft,4,7.770720466164193,Semifurnished,"80,000"
1978,680 sq.ft,1,7.687123215287745,Semifurnished,"14,500"
1979,2500 sq.ft,3,4.341748867267065,Semifurnished,"65,000"
1980,750 sq.ft,1,7.687123215287745,Semifurnished,"21,000"
1982,1332 sq.ft,3,6.732889599818437,Semifurnished,"35,000"
1983,1750 sq.ft,3,43.31306301440419,Semifurnished,"24,000"
1985,2695 sq.ft,4,10.67560305404598,Semifurnished,"55,000"
1986,450 sq.ft,1,6.779595360384149,Semifurnished,"11,000"
1987,1575 sq.ft,3,10.67560305404598,Semifurnished,"23,000"
1990,1680 sq.ft,3,6.984672878827152,Semifurnished,"27,000"
1991,750 sq.ft,1,9.176961100944519,Furnished,"26,000"
1992,695 sq.ft,1,6.779595360384149,Semifurnished,"17,500"
1993,650 sq.ft,1,19.09064471626785,Semifurnished,"12,500"
1994,1350 sq.ft,2,6.984672878827152,Semifurnished,"23,000"
1996,505 sq.ft,1,7.662880646679782,Semifurnished,"12,000"
1997,700 sq.ft,1,10.961067435897174,Semifurnished,"19,400"
1998,1355 sq.ft,2,16.39465523728644,Semifurnished,"26,000"
1999,3200 sq.ft,3,4.667384700421933,Semifurnished,1 Lac
2001,3025 sq.ft,3,1.8718815114913627,Furnished,1.3 Lac
2002,851 sq.ft,1,7.687123215287745,Semifurnished,"23,000"
2012,900 sq.ft,2,14.557471278724925,Semifurnished,"18,000"
2013,3662 sq.ft,4,24.67395775959769,Semifurnished,"40,000"
2018,4000 sq.ft,4,9.176961100944519,Furnished,"70,000"
2019,881 sq.ft,2,6.954496560517289,Semifurnished,9000
2020,1140 sq.ft,2,7.408670787461762,Semifurnished,"35,000"
2022,1650 sq.ft,3,1.6792599815382314,Semifurnished,"31,000"
2024,1365 sq.ft,2,6.732889599818437,Semifurnished,"22,700"
2025,1547 sq.ft,3,12.65437196635924,Semifurnished,"26,000"
2026,1425 sq.ft,2,8.359747889179339,Semifurnished,"16,000"
2027,1210 sq.ft,2,11.886683845532827,Furnished,"23,000"
2028,1300 sq.ft,2,9.15394549513154,Semifurnished,"32,000"
2032,600 sq.ft,1,14.557471278724925,Semifurnished,"16,000"
2033,1200 sq.ft,2,7.168784226086144,Semifurnished,"32,000"
2037,1200 sq.ft,2,27.549680316961012,Semifurnished,"13,500"
2039,13050 sq.ft,3,10.026106505755992,Semifurnished,"21,000"
2040,1600 sq.ft,3,16.39465523728644,Semifurnished,"30,000"
2041,1800 sq.ft,3,39.1288803896841,Furnished,"55,000"
2043,1300 sq.ft,2,9.05692984295668,Semifurnished,"28,000"
2047,1395 sq.ft,3,17.39354048999374,Semifurnished,"25,000"
2048,500 sq.ft,1,8.754664837534031,Semifurnished,"10,000"
2049,2390 sq.ft,4,5.9308790165203575,Semifurnished,"39,000"
2050,1500 sq.ft,2,9.176961100944519,Semifurnished,"36,000"
2051,500 sq.ft,1,6.779595360384149,Semifurnished,"11,000"
2052,720 sq.ft,2,12.65437196635924,Semifurnished,"11,500"
2056,1260 sq.ft,3,10.51398422678946,Furnished,"12,500"
2057,2100 sq.ft,3,7.168784226086144,Semifurnished,"55,000"
2059,1854 sq.ft,3,10.67560305404598,Semifurnished,"30,000"
2060,630 sq.ft,1,69.95896261636227,Semifurnished,"16,000"
2061,750 sq.ft,2,69.95896261636227,Semifurnished,"18,000"
2062,1000 sq.ft,2,69.95896261636227,Semifurnished,"20,000"
2064,2100 sq.ft,3,5.098096405170544,Semifurnished,"55,000"
2066,1200 sq.ft,2,17.811463247249414,Semifurnished,"18,500"
2068,1422 sq.ft,2,4.341748867267065,Semifurnished,"35,000"
2069,739 sq.ft,1,12.585473992965634,Semifurnished,"19,000"
2074,1200 sq.ft,1,6.732889599818437,Semifurnished,"12,000"
2075,600 sq.ft,1,6.080037678064637,Semifurnished,"19,500"
2076,500 sq.ft,1,6.080037678064637,Semifurnished,"17,000"
2077,600 sq.ft,1,6.080037678064637,Semifurnished,"20,000"
2078,1350 sq.ft,2,6.984672878827152,Furnished,"23,000"
2079,1600 sq.ft,3,17.257838685179856,Semifurnished,"31,000"
2080,1200 sq.ft,2,10.51398422678946,Semifurnished,"12,000"
2081,1300 sq.ft,2,6.732889599818437,Semifurnished,"26,000"
2083,2000 sq.ft,3,6.4552083022026965,Semifurnished,"40,000"
2084,2200 sq.ft,3,3.1251670083963217,Semifurnished,"45,000"
2085,1700 sq.ft,2,3.537892950629266,Semifurnished,"40,000"
2086,1157 sq.ft,2,10.101313475375827,Semifurnished,"20,000"
2087,552 sq.ft,1,39.1288803896841,Semifurnished,"16,100"
2088,1409 sq.ft,3,14.11519522335799,Semifurnished,"32,000"
2089,1200 sq.ft,2,15.65448236698326,Semifurnished,"28,000"
2090,1850 sq.ft,3,7.2014001269356545,Semifurnished,"33,000"
2091,1950 sq.ft,3,7.2014001269356545,Semifurnished,"33,000"
2093,1200 sq.ft,2,11.046890793848572,Semifurnished,"17,500"
2095,370 sq.ft,1,7.662880646679782,Semifurnished,"11,600"
2096,1500 sq.ft,2,10.272978869889736,Semifurnished,"22,000"
