"1640 sq.ft","2","Mahalakshmi Layout","Semifurnished","25,000"
"700 sq.ft","1","Hulimavu","Furnished","14,000"
"1105 sq.ft","2","2nd Stage Arekere Mico Layout","Semifurnished","25,000"
"810 sq.ft","1","7th Phase JP Nagar","Semifurnished","11,500"
"1262 sq.ft","2","Thubarahalli","Semifurnished","24,000"
"1200 sq.ft","2","Frazer Town","Semifurnished","33,000"
"1825 sq.ft","3","Yeshwanthpur","Furnished","55,000"
"650 sq.ft","1","BTM Layout","Semifurnished","16,500"
"900 sq.ft","1","Kaggadasapura","Furnished","31,000"
"650 sq.ft","1","BTM Layout","Semifurnished","16,100"
"2000 sq.ft","3","Cambridge Layout","Semifurnished","55,000"
"691 sq.ft","1","Bellandur","Semifurnished","18,000"
"1300 sq.ft","3","Begur Road","Semifurnished","24,000"
"1200 sq.ft","1","3rd Block Koramangala","Furnished","30,000"
"1700 sq.ft","3","Koramangala","Furnished","50,000"
"1370 sq.ft","2","Rajaji Nagar","Furnished","60,000"
"800 sq.ft","1","BTM 2nd Stage","Semifurnished","14,500"
"1634 sq.ft","2","Kalena Agrahara","Furnished","23,000"
"1200 sq.ft","1","Electronic City","Semifurnished","23,000"
"1460 sq.ft","3","Seetharampalya","Semifurnished","27,892"
"700 sq.ft","1","Cambridge Layout","Semifurnished","18,000"
"1842 sq.ft","3","Konanakunte","Semifurnished","42,000"
"650 sq.ft","1","BTM 1st Stage","Semifurnished","11,000"
"1790 sq.ft","3","7th Phase JP Nagar","Semifurnished","37,000"
"750 sq.ft","1","New Thippasandra","Semifurnished","21,000"
"3236 sq.ft","3","Frazer Town","Semifurnished","1.1 Lac"
"1605 sq.ft","3","Electronic City Phase II","Semifurnished","29,000"
"1745 sq.ft","3","Kalena Agrahara","Semifurnished","26,500"
"1680 sq.ft","3","Konanakunte Cross","Semifurnished","38,000"
"1846 sq.ft","3","Hennur Road","Semifurnished","39,000"
"1250 sq.ft","2","New Thippasandra","Semifurnished","25,000"
"1800 sq.ft","3","Hadosiddapura","Semifurnished","50,000"
"1603 sq.ft","3","Konanakunte","Semifurnished","45,000"
"1000 sq.ft","1","BTM 2nd Stage","Semifurnished","13,500"
"1265 sq.ft","3","Akshaya Nagar","Semifurnished","27,600"
"1159 sq.ft","2","Akshaya Nagar","Semifurnished","17,500"
"1225 sq.ft","3","Jalahalli East","Semifurnished","18,000"
"4500 sq.ft","4","Horamavu","Furnished","1.5 Lac"
"1597 sq.ft","3","Hosa Road","Semifurnished","30,000"
"1510 sq.ft","3","Hosur Road","Semifurnished","37,000"
"1779 sq.ft","3","Whitefield","Semifurnished","44,000"
"2422 sq.ft","4","Ardendale","Semifurnished","32,000"
"691 sq.ft","1","BTM 2nd Stage","Semifurnished","11,500"
"1840 sq.ft","3","Yeshwanthpur","Semifurnished","35,000"
"3500 sq.ft","0","Manyata Tech Park","","2.5 Lac"
"2200 sq.ft","3","Malleshwaram","Furnished","73,000"
"2000 sq.ft","3","Kalena Agrahara","Semifurnished","30,000"
"1250 sq.ft","3","Jigani","Semifurnished","16,000"
"3000 sq.ft","4","Ejipura","Semifurnished","70,000"
"3700 sq.ft","4","Electronic City","Semifurnished","72,000"
"1500 sq.ft","4","Banashankari Stage II","Furnished","70,000"
"2400 sq.ft","4","Whitefield","Semifurnished","50,000"
"1632 sq.ft","3","Akshaya Nagar","Semifurnished","29,000"
"1746 sq.ft","3","Doddakallasandra","Semifurnished","24,000"
"1450 sq.ft","3","Karuna Nagar","Semifurnished","37,000"
"600 sq.ft","1","Sector 6 HSR Layout","Semifurnished","17,000"
"600 sq.ft","1","Austin Town","Semifurnished","15,000"
"600 sq.ft","1","Kaggadasapura","Semifurnished","15,500"
"1257 sq.ft","2","Vinayaka Layout","Semifurnished","22,000"
"1150 sq.ft","2","Puttenalli Doddaballapur Road","Semifurnished","17,000"
"1100 sq.ft","2","Anantapura","Semifurnished","17,000"
"480 sq.ft","1","Maruthi Nagar","Semifurnished","11,000"
"1400 sq.ft","2","Vinayaka Layout","Semifurnished","25,000"
"600 sq.ft","1","Vinayaka Layout","Semifurnished","13,000"
"2052.69 sq.ft","3","Gopalapura","Semifurnished","70,000"
"1100 sq.ft","1","6th block Koramangala","Semifurnished","20,000"
"1350 sq.ft","2","Mahalakshmi Puram","Semifurnished","35,000"
"2000 sq.ft","3","Whitefield","Semifurnished","42,000"
"1350 sq.ft","2","Kadugodi","Semifurnished","19,000"
"650 sq.ft","1","Malleshpalya","Semifurnished","13,000"
"1200 sq.ft","2","Malleshpalya","Semifurnished","21,000"
"1200 sq.ft","2","Malleshpalya","Semifurnished","19,500"
"1400 sq.ft","3","JP Nagar","Semifurnished","25,000"
"650 sq.ft","1","Cambridge Layout","Furnished","16,500"
"1644 sq.ft","3","Electronics City Phase 1","Semifurnished","33,000"
"1321 sq.ft","2","Rajaji Nagar","Semifurnished","42,500"
"1352 sq.ft","2","Rajaji Nagar","Semifurnished","45,000"
"650 sq.ft","1","B Channasandra","Semifurnished","14,000"
"696 sq.ft","1","Rajashree Layout","Semifurnished","17,000"
"1600 sq.ft","3","Kodihalli","Semifurnished","35,000"
"2476 sq.ft","4","Hebbal","Semifurnished","55,000"
"300 sq.ft","0","4th Block Koramangala","Furnished","15,000"
"621 sq.ft","1","Munnekollal","Semifurnished","14,900"
"800 sq.ft","1","Sector 7 HSR Layout","Furnished","16,000"
"1721 sq.ft","3","Ardendale","Semifurnished","26,000"
"1900 sq.ft","3","Rachenahalli","Semifurnished","28,000"
"1201 sq.ft","3","Yelahanka","Semifurnished","10,000"
"1111 sq.ft","2","Kasturi Nagar","Semifurnished","23,000"
"1190 sq.ft","2","Whitefield","Furnished","32,000"
"1839 sq.ft","3","Whitefield","Semifurnished","33,000"
"1800 sq.ft","3","D Group layout, Andrahalli","Semifurnished","12 Lac"
"1200 sq.ft","1","Whitefield","Semifurnished","15,000"
"400 sq.ft","0","Marathahalli","Semifurnished","7500"
"500 sq.ft","1","Ramamurthy Nagar","","5000"
"300 sq.ft","2","Mathikere","Furnished","6500"
"400 sq.ft","1","Ulsoor","Semifurnished","15,000"
"65340 sq.ft","9","Yelahanka","Semifurnished","10 Lac"
"1325 sq.ft","3","Seetharampalya","Semifurnished","27,400"
"1200 sq.ft","2","Jeevan bima nagar","Semifurnished","33,000"
"2400 sq.ft","1","1st Block Jayanagar","Semifurnished","1 Lac"
"1000 sq.ft","2","Munnekollal","Semifurnished","18,950"
"780 sq.ft","1","7th Phase JP Nagar","Semifurnished","10,000"
"2658 sq.ft","4","Iblur Village","Semifurnished","50,000"
"1150 sq.ft","2","Domlur","Semifurnished","28,000"
"2000 sq.ft","3","Ulsoor","Furnished","65,000"
"1155 sq.ft","2","Yelahanka","Semifurnished","17,000"
"1640 sq.ft","3","Rajaji Nagar","Semifurnished","47,000"
"1420 sq.ft","3","Akshaya Nagar","Semifurnished","26,000"
"1440 sq.ft","2","Karuna Nagar","Semifurnished","22,500"
"1510 sq.ft","3","","Semifurnished","25,000"
"550 sq.ft","2","Electronics City Phase 1","Semifurnished","15,000"
"1200 sq.ft","1","BTM 2nd Stage","Semifurnished","12,000"
"3100 sq.ft","3","Domlur","Furnished","85,000"
"1733 sq.ft","3","Thanisandra","Semifurnished","23,000"
"4000 sq.ft","4","Whitefield","Furnished","1.75 Lac"
"1200 sq.ft","3","2nd Stage Arekere Mico Layout","Furnished","16,000"
"1490 sq.ft","3","Kanakpura Road","Semifurnished","15,000"
"2350 sq.ft","3","Hennur","Semifurnished","45,000"
"1200 sq.ft","2","Ananth Nagar","Semifurnished","12,000"
"750 sq.ft","1","Sector 1 HSR Layout","Semifurnished","18,000"
"680 sq.ft","2","Whitefield","Semifurnished","20,000"
"1848 sq.ft","3","Gunjur","Semifurnished","18,000"
"1200 sq.ft","2","ITI Employees Layout","Semifurnished","13,000"
"600 sq.ft","1","Kuvempu Nagar","Semifurnished","14,500"
"220 sq.ft","0","Kudlu Gate","Furnished","13,000"
"700 sq.ft","1","Arekere","Semifurnished","12,000"
"1200 sq.ft","2","6th block Koramangala","Furnished","38,000"
"1200 sq.ft","2","Kodigehalli","Furnished","16,000"
"350 sq.ft","1","Basava Nagar","Furnished","8000"
"1350 sq.ft","2","Doddanekundi","Semifurnished","24,000"
"1450 sq.ft","3","Kalena Agrahara","Semifurnished","17,000"
"550 sq.ft","1","Lottegolla Halli","Semifurnished","8000"
"1700 sq.ft","3","Sarjapur Road","Semifurnished","32,000"
"1100 sq.ft","2","Electronic City","Semifurnished","23,000"
"1550 sq.ft","3","CV Raman Nagar","Furnished","45,000"
"350 sq.ft","0","Bommasandra","Semifurnished","4700"
"680 sq.ft","1","BTM 2nd Stage","Semifurnished","15,000"
"700 sq.ft","1","BTM 2nd Stage","Semifurnished","16,000"
"1200 sq.ft","2","KHB Colony","Semifurnished","18,000"
"1000 sq.ft","2","Munnekollal","Semifurnished","23,000"
"502 sq.ft","1","Whitefield","Semifurnished","10,000"
"1285 sq.ft","3","Horamavu","Furnished","45,000"
"1349 sq.ft","2","Hebbal","Semifurnished","34,000"
"1164 sq.ft","2","Arehalli","Semifurnished","19,500"
"1000 sq.ft","2","Mathikere","Semifurnished","18,000"
"5400 sq.ft","1","RBI East Layout","Semifurnished","7 Lac"
"3150 sq.ft","4","Whitefield","Semifurnished","75,000"
"1597 sq.ft","3","Doddakannelli","Semifurnished","40,000"
"1000 sq.ft","1","BTM 2nd Stage","Semifurnished","11,500"
"945 sq.ft","2","Electronic City","Furnished","16,000"
"1540 sq.ft","3","Electronic City","Semifurnished","21,000"
"1021 sq.ft","2","Hulimavu","Semifurnished","21,000"
"1670 sq.ft","2","Yeshwanthpur","Furnished","40,000"
"1650 sq.ft","3","St. Marks Road","Furnished","65,000"
"950 sq.ft","2","Singasandra","Semifurnished","14,500"
"1250 sq.ft","2","Sunder Ram Shetty Nagar","Semifurnished","27,000"
"1564 sq.ft","3","Thanisandra","Semifurnished","30,000"
"1917 sq.ft","3","Thanisandra","Semifurnished","26,000"
"2500 sq.ft","3","Defence Colony","Semifurnished","1.5 Lac"
"1050 sq.ft","2","Sector 3 HSR Layout","Semifurnished","30,000"
"2475 sq.ft","3","Malleshwaram","Semifurnished","72,000"
"1250 sq.ft","2","2nd Phase JP Nagar","Semifurnished","25,000"
"1519 sq.ft","3","Akshaya Nagar","Semifurnished","21,100"
"1645 sq.ft","3","Kalena Agrahara","Semifurnished","34,000"
"625 sq.ft","1","Malleshpalya","Semifurnished","12,000"
"580 sq.ft","1","Btm2 Stage 7main Kabab","Semifurnished","13,500"
"1600 sq.ft","3","Pattanagere","Semifurnished","20,000"
"1200 sq.ft","1","Sector 2 HSR Layout","Semifurnished","18,000"
"8500 sq.ft","5","Yemlur","Semifurnished","3.5 Crore"
"3643 sq.ft","4","Rajaji Nagar","Semifurnished","1.65 Lac"
"800 sq.ft","1","Kasturi Nagar","Semifurnished","13,000"
"1500 sq.ft","3","Rest House Road","Furnished","50,000"
"1023 sq.ft","3","Whitefield","Semifurnished","26,000"
"580 sq.ft","1","CV Raman Nagar","Semifurnished","15,000"
"1407 sq.ft","2","Jalahalli","Semifurnished","27,000"
"800 sq.ft","1","BTM 2nd Stage","Semifurnished","13,500"
"1280 sq.ft","2","Hennur Bande","Semifurnished","12 Lac"
"1840 sq.ft","3","Nandini Layout","Semifurnished","29,000"
"1620 sq.ft","3","Akshaya Nagar","Semifurnished","25,500"
"700 sq.ft","1","Indira Nagar","Furnished","25,000"
"745 sq.ft","1","New Thippasandra","Semifurnished","22,000"
"654 sq.ft","1","Munnekollal","Semifurnished","15,000"
"1200 sq.ft","2","Cooke Town","Semifurnished","30,000"
"1300 sq.ft","2","Malleshwaram","Semifurnished","32,000"
"1822 sq.ft","3","Thanisandra","Semifurnished","32,000"
"2000 sq.ft","3","Benson Town","Furnished","85,000"
"748 sq.ft","1","New Thippasandra","Semifurnished","22,000"
"2067 sq.ft","4","Ardendale","Semifurnished","27,000"
"590 sq.ft","1","BTM 2nd Stage","Semifurnished","14,200"
"506 sq.ft","1","Electronic City","Furnished","16,900"
"1200 sq.ft","2","Cooke Town","Semifurnished","27,000"
"1160 sq.ft","2","GM Palaya","Semifurnished","21,000"
"1804 sq.ft","3","Kalena Agrahara","Semifurnished","32,000"
"550 sq.ft","1","BTM 2nd Stage","Semifurnished","16,500"
"1650 sq.ft","3","Begur","Semifurnished","24,000"
"1576 sq.ft","3","Thanisandra","Semifurnished","25,000"
"3601 sq.ft","3","Srirampura","Furnished","1.7 Lac"
"1800 sq.ft","3","Kalena Agrahara","Semifurnished","27,500"
"897 sq.ft","2","Kodihalli","Semifurnished","25,000"
"2700 sq.ft","4","Whitefield","Semifurnished","1.7 Lac"
"1552 sq.ft","3","Bellandur","Semifurnished","45,000"
"2400 sq.ft","3","Ardendale","Semifurnished","39,000"
"1800 sq.ft","3","Kalena Agrahara","Semifurnished","27,000"
"1300 sq.ft","2","BTM 2nd Stage","Semifurnished","22,000"
"700 sq.ft","1","Akshaya Nagar","Furnished","13,000"
"3756 sq.ft","4","Whitefield","Semifurnished","1.5 Lac"
"1810 sq.ft","3","Harlur Road","Semifurnished","35,000"
"1200 sq.ft","2","1A Block Koramangala","Semifurnished","15,000"
"1800 sq.ft","3","Rajaji Nagar","Semifurnished","58,000"
"500 sq.ft","1","GM Palaya","Semifurnished","11,500"
"225 sq.ft","0","Kaggadasapura","Semifurnished","8000"
"1800 sq.ft","3","Rajaji Nagar","Furnished","65,000"
"700 sq.ft","1","AECS Layout","Semifurnished","20,000"
"1800 sq.ft","3","Rajaji Nagar","Semifurnished","55,000"
"1850 sq.ft","3","Hosur Road","Semifurnished","40,000"
"600 sq.ft","1","Malleshpalya","Semifurnished","14,000"
"600 sq.ft","1","ITI Layout","Semifurnished","15,000"
"2600 sq.ft","3","Ashok Nagar","Semifurnished","1 Lac"
"500 sq.ft","0","JP Nagar","Semifurnished","5500"
"1200 sq.ft","2","Cooke Town","Semifurnished","28,000"
"1595 sq.ft","3","Chokkanahalli","Semifurnished","25,000"
"1100 sq.ft","2","Kumaraswamy Layout","Furnished","18,000"
"500 sq.ft","1","BTM 1st Stage","Semifurnished","12,000"
"2225 sq.ft","3","Hebbal","Semifurnished","30,000"
"650 sq.ft","1","Kaggadasapura","Semifurnished","13,000"
"615 sq.ft","1","AECS Layout","Semifurnished","19,000"
"1550 sq.ft","3","Sector 4 HSR Layout","Semifurnished","60,000"
"1470 sq.ft","3","Gubbalala","Semifurnished","24,000"
"1650 sq.ft","3","Bannerghatta Road","Semifurnished","30,500"
"1888 sq.ft","3","Thanisandra","Semifurnished","33,000"
"1100 sq.ft","2","Kammanahalli","Furnished","26,000"
"605 sq.ft","1","Marathahalli","Furnished","26,500"
"591 sq.ft","1","Munnekollal","Semifurnished","16,000"
"1352 sq.ft","2","Rajaji Nagar","Furnished","59,000"
"1324 sq.ft","2","Rajaji Nagar","Furnished","58,000"
"1377 sq.ft","2","Horamavu Agara","Semifurnished","35,000"
"1595 sq.ft","3","Thanisandra","Semifurnished","27,000"
"550 sq.ft","1","Sanjay nagar","Semifurnished","15,000"
"1718 sq.ft","2","Rajaji Nagar","Furnished","99,000"
"701 sq.ft","1","Marathahalli","Furnished","19,720"
"1060 sq.ft","3","Electronic City","Semifurnished","22,000"
"1305 sq.ft","2","Whitefield","Semifurnished","27,000"
"1195 sq.ft","2","Whitefield","Semifurnished","27,000"
"1200 sq.ft","2","Malleshpalya","Semifurnished","22,000"
"1917 sq.ft","3","Chokkanahalli","Semifurnished","25,000"
"250 sq.ft","0","Domlur","Semifurnished","13,100"
"600 sq.ft","1","Sector 2 HSR Layout","Semifurnished","17,000"
"1595 sq.ft","3","Chokkanahalli","Semifurnished","24,000"
"1265 sq.ft","3","Chokkanahalli","Semifurnished","22,000"
"625 sq.ft","1","Cooke Town","Semifurnished","17,000"
"1150 sq.ft","2","7th Phase JP Nagar","Semifurnished","15,000"
"900 sq.ft","1","Kaggadasapura","Semifurnished","14,000"
"550 sq.ft","1","Vignana Nagar","Semifurnished","13,800"
"804 sq.ft","2","Sathya Layout","Semifurnished","14,801"
"600 sq.ft","1","New Thippasandra","Semifurnished","13,000"
"16129.03 sq.ft","3","Hosa Road","Semifurnished","31,000"
"1200 sq.ft","1","Gaurava Nagar","Semifurnished","12,000"
"2720 sq.ft","3","Defence Colony","Semifurnished","1.2 Lac"
"1353 sq.ft","2","Rajaji Nagar","Furnished","64,000"
"700 sq.ft","1","Doddanekundi","Semifurnished","16,500"
"2313 sq.ft","3","Whitefield","Furnished","35,000"
"2246 sq.ft","3","Koramangala","Furnished","85,000"
"2000 sq.ft","3","Sahakara Nagar","Furnished","45,000"
"1200 sq.ft","2","Ulsoor","Semifurnished","24,000"
"1200 sq.ft","2","Whitefield","Semifurnished","18,000"
"1640 sq.ft","3","Rajaji Nagar","Semifurnished","54,000"
"1218 sq.ft","2","Konanakunte","Semifurnished","29,500"
"1400 sq.ft","2","Anjanaswamy Layout","Semifurnished","22,000"
"700 sq.ft","1","JP Nagar","","9000"
"300 sq.ft","0","HAL 2nd Stage","Furnished","22,000"
"750 sq.ft","1","Virat Nagar","Semifurnished","13,000"
"1000 sq.ft","2","Kaggadasapura","Semifurnished","21,000"
"1365 sq.ft","2","Whitefield","Semifurnished","22,000"
"5000 sq.ft","4","Whitefield","Semifurnished","2.2 Lac"
"275 sq.ft","0","Indira Nagar","Furnished","30,000"
"1275 sq.ft","2","Malleshpalya","Semifurnished","25,000"
"500 sq.ft","1","Malleshpalya","Semifurnished","14,000"
"1200 sq.ft","2","Anugrah Layout","Furnished","20,000"
"650 sq.ft","1","Sector 2 HSR Layout","Semifurnished","17,000"
"1630 sq.ft","3","Garudachar Palya","Semifurnished","50,000"
"1790 sq.ft","3","Electronic City Phase II","Semifurnished","35,000"
"1425 sq.ft","3","Old Madras Road","Semifurnished","25,000"
"2000 sq.ft","3","Richmond Town","Furnished","1.7 Lac"
"1350 sq.ft","3","Billekahalli","Semifurnished","23,000"
"380 sq.ft","1","BTM 2nd Stage","Semifurnished","11,300"
"520 sq.ft","1","Old Airport Road","Semifurnished","17,000"
"1650 sq.ft","3","Ulsoor","Furnished","80,000"
"684 sq.ft","1","Thubarahalli","Semifurnished","16,000"
"2180 sq.ft","4","Akshaya Nagar","","40,000"
"1150 sq.ft","1","4th Block Koramangala","Semifurnished","24,000"
"3600 sq.ft","2","New Thippasandra","Semifurnished","22,000"
"865 sq.ft","2","Electronic City","Furnished","21,000"
"2400 sq.ft","2","Koramangala","Furnished","35,000"
"1748 sq.ft","3","Konanakunte","Furnished","58,000"
"1023 sq.ft","2","Old Madras Road","Semifurnished","18,000"
"900 sq.ft","2","6th block Koramangala","Semifurnished","33,500"
"1600 sq.ft","3","Akshayanagara West","Semifurnished","20,000"
"689 sq.ft","1","Kodihalli","Semifurnished","15,000"
"1764 sq.ft","3","Bharathi Nagar","Semifurnished","46,000"
"1075 sq.ft","3","Marasandra","Semifurnished","11,000"
"600 sq.ft","0","HAL 1st Stage","Semifurnished","21,000"
"600 sq.ft","2","BTM 2nd Stage","Semifurnished","15,000"
"900 sq.ft","1","Whitefield","Semifurnished","12,500"
"680 sq.ft","1","B Narayanapura","Semifurnished","15,000"
"800 sq.ft","2","Hoysalanagar","Semifurnished","17,000"
"500 sq.ft","1","Basava Nagar","Semifurnished","14,000"
"515 sq.ft","1","Vignana Nagar","Semifurnished","14,000"
"1320 sq.ft","2","3rd Block Hrbr Layout","Furnished","32,000"
"450 sq.ft","1","Indira Nagar","Semifurnished","16,000"
"2360 sq.ft","4","Rajaji Nagar","Semifurnished","65,000"
"1760 sq.ft","3","Jakkur","Semifurnished","32,000"
"1200 sq.ft","1","Nrupathunga Nagar","Semifurnished","11,000"
"2072 sq.ft","3","Whitefield","Semifurnished","47,000"
"2995 sq.ft","4","Chelekare","Semifurnished","50,000"
"2400 sq.ft","3","Cooke Town","Semifurnished","70,000"
"601 sq.ft","1","GM Palaya","Semifurnished","11,000"
"1007 sq.ft","2","Panathur","Semifurnished","28,000"
"1250 sq.ft","2","ITPL","Semifurnished","25,000"
"1200 sq.ft","2","Vasanth nagar","Semifurnished","45,000"
"1275 sq.ft","2","Indira Nagar","Semifurnished","36,000"
"1000 sq.ft","2","Grihalakshmi Layout","Semifurnished","13,000"
"600 sq.ft","1","Sector 1 HSR Layout","Semifurnished","20,000"
"1400 sq.ft","2","Frazer Town","Semifurnished","35,000"
"500 sq.ft","1","R.T. Nagar","","10,000"
"2050 sq.ft","3","St. John's Road","Furnished","80,000"
"4335 sq.ft","4","Bellari Road","Semifurnished","2 Lac"
"1263 sq.ft","2","Magadi Road","Furnished","43,000"
"1400 sq.ft","2","R.T. Nagar","Semifurnished","19,000"
"1300 sq.ft","3","Jalahalli East","Semifurnished","18,000"
"747 sq.ft","1","New Thippasandra","Semifurnished","23,000"
"4330 sq.ft","4","Yelahanka New Town","Furnished","95,000"
"2000 sq.ft","3","HRBR Layout","","30,000"
"700 sq.ft","1","New Thippasandra","Semifurnished","17,000"
"1603 sq.ft","2","Panathur","Semifurnished","28,000"
"1250 sq.ft","2","Indira Nagar","Furnished","40,000"
"933 sq.ft","2","Thanisandra","Semifurnished","18,000"
"1820 sq.ft","3","Akshaya Nagar","","26,500"
"1230 sq.ft","3","8th Phase JP Nagar","Semifurnished","24,000"
"1320 sq.ft","2","1st Block Koramangala","Furnished","70,000"
"2992 sq.ft","3","Chikku Lakshmaiah Layout","Semifurnished","75,000"
"2476 sq.ft","4","Hebbal","Furnished","65,000"
"550 sq.ft","1","BTM 1st Stage","Furnished","22,000"
"500 sq.ft","2","Singasandra","Semifurnished","20,000"
"1800 sq.ft","3","Kundalahalli","Semifurnished","35,000"
"1480 sq.ft","3","Neeladri Nagar","Semifurnished","20,000"
"1690 sq.ft","3","Akshaya Nagar","Semifurnished","26,000"
"9000 sq.ft","5","Sarjapur Road","Semifurnished","2.75 Lac"
"200 sq.ft","1","HSR Layout","Furnished","14,499"
"1700 sq.ft","2","7th Phase JP Nagar","Semifurnished","19,000"
"2100 sq.ft","3","Richmond Town","Furnished","60,000"
"1300 sq.ft","2","5th Phase JP Nagar","Semifurnished","25,000"
"1598 sq.ft","3","Raja Rajeshwari Nagar","Semifurnished","33,000"
"1232 sq.ft","2","Hennur Road","Semifurnished","26,000"
"2400 sq.ft","2","BTM 2nd Stage","Semifurnished","21,000"
"9000 sq.ft","6","Dodda Nekkundi","Semifurnished","1.1 Lac"
"1450 sq.ft","2","Sector 4 HSR Layout","Semifurnished","30,000"
"650 sq.ft","1","Marathahalli","Semifurnished","13,000"
"1725 sq.ft","3","Richmond Town","Semifurnished","65,000"
"1744 sq.ft","3","Koramangala","Semifurnished","60,000"
"634 sq.ft","1","Munnekollal","Semifurnished","14,500"
"1200 sq.ft","2","Gottigere","Semifurnished","14,000"
"1075 sq.ft","3","Yelahanka","Semifurnished","10,000"
"1350 sq.ft","2","Esther Enclave Layout","Semifurnished","15,500"
"500 sq.ft","1","Kodathi","Semifurnished","10,000"
"1690 sq.ft","3","Nagegowdanapalya","Semifurnished","25,000"
"1603 sq.ft","3","Konanakunte","Semifurnished","34,000"
"481 sq.ft","1","Mahadeshwara Nagar","Semifurnished","12,000"
"1603 sq.ft","3","Konanakunte","Semifurnished","35,000"
"650 sq.ft","1","Green Garden Layout","Semifurnished","17,000"
"1588 sq.ft","3","Konanakunte","Semifurnished","35,000"
"800 sq.ft","2","Laggere Road","Semifurnished","15 Lac"
"781 sq.ft","1","Kundalahalli Colony","Semifurnished","17,000"
"1250 sq.ft","3","Ramamurthy Nagar","Furnished","20,000"
"1259 sq.ft","2","JP Nagar","Furnished","25,000"
"1056 sq.ft","2","JP Nagar","","18,000"
"1400 sq.ft","2","Sector 6 HSR Layout","Semifurnished","35,000"
"950 sq.ft","3","Malleshwaram","Semifurnished","30,000"
"1680 sq.ft","3","Sarjapur Road","Furnished","34,000"
"4000 sq.ft","5","Whitefield","Semifurnished","60,000"
"150 sq.ft","1","Kumaraswamy Layout","Semifurnished","3800"
"1272 sq.ft","2","Whitefield","Semifurnished","30,000"
"1241 sq.ft","2","Mahadevpura","Semifurnished","28,740"
"1850 sq.ft","3","Budigere","Semifurnished","30,000"
"1255 sq.ft","3","Banashankari","Semifurnished","21,000"
"2500 sq.ft","1","Murugeshpalya","Semifurnished","17,000"
"1300 sq.ft","2","CR Layout","Semifurnished","21,000"
"2957 sq.ft","4","Hennur Road","Furnished","1.5 Lac"
"1600 sq.ft","2","Richmond Town","Semifurnished","45,000"
"800 sq.ft","2","Old Airport Road","Semifurnished","19,000"
"1200 sq.ft","2","Immadihalli","Semifurnished","23,000"
"546 sq.ft","1","Kaggadasapura","Semifurnished","14,500"
"2475 sq.ft","3","Malleshwaram","Furnished","90,000"
"800 sq.ft","1","Kadugodi","Semifurnished","12,000"
"530 sq.ft","1","Vinayaka Layout","Semifurnished","15,000"
"1200 sq.ft","1","Vinayaka Layout","Semifurnished","15,000"
"550 sq.ft","1","Vinayaka Layout","Semifurnished","15,000"
"610 sq.ft","1","Brookefield","Semifurnished","17,500"
"1200 sq.ft","2","Whitefield","Semifurnished","28,000"
"1900 sq.ft","3","Cambridge Layout","Semifurnished","55,000"
"450 sq.ft","1","Gandhipuram","","8000"
"2050 sq.ft","3","Malleshwaram","Semifurnished","55,000"
"1150 sq.ft","2","Old Airport Road","Furnished","32,000"
"1265 sq.ft","3","Akshaya Nagar","Semifurnished","27,000"
"500 sq.ft","1","Nyanappana Halli","Furnished","13,500"
"1850 sq.ft","3","Hulimavu","Semifurnished","23,000"
"1625 sq.ft","3","Rajaji Nagar","Semifurnished","55,000"
"1250 sq.ft","2","4th Block Koramangala","Semifurnished","28,000"
"3516 sq.ft","4","Rajaji Nagar","Furnished","2 Lac"
"3516 sq.ft","4","Rajaji Nagar","Furnished","2.3 Lac"
"1153 sq.ft","2","Budigere","Semifurnished","18,000"
"1250 sq.ft","1","7th Phase JP Nagar","Semifurnished","12,700"
"650 sq.ft","1","Richmond Town","Semifurnished","27,000"
"1564 sq.ft","3","Kudlu Gate","Semifurnished","35,000"
"2100 sq.ft","3","4th Block Koramangala","Furnished","60,000"
"1650 sq.ft","3","Kasturi Nagar","Semifurnished","33,000"
"1750 sq.ft","3","Uthrahalli Main road","Semifurnished","22,500"
"1850 sq.ft","3","Chandra Layout Extension","Semifurnished","35,000"
"750 sq.ft","1","Sector 4 HSR Layout","Furnished","27,000"
"600 sq.ft","1","Marathahalli","Semifurnished","17,500"
"2825 sq.ft","4","1st Phase JP Nagar","Semifurnished","1 Lac"
"3740 sq.ft","4","Bellandur","Semifurnished","90,000"
"651 sq.ft","1","CV Raman Nagar","Semifurnished","15,000"
"2000 sq.ft","3","Avalahalli","Semifurnished","17,000"
"2250 sq.ft","4","Electronics City Phase 1","Semifurnished","36,000"
"1550 sq.ft","3","Bidare Agraha","Semifurnished","17,000"
"851 sq.ft","1","Dodda Nekkundi","Semifurnished","15,000"
"874 sq.ft","2","Sathya Layout","Semifurnished","17,900"
"800 sq.ft","2","Kodichikkanahalli","Semifurnished","17,000"
"800 sq.ft","1","Cambridge Layout","Semifurnished","15,000"
"1635 sq.ft","3","Kasavanhalli","Semifurnished","24,000"
"2020 sq.ft","3","Akshaya Nagar","Furnished","33,000"
"1237 sq.ft","2","Kodichikkanahalli","Semifurnished","22,000"
"1500 sq.ft","3","NRI Layout","Semifurnished","18,000"
"850 sq.ft","1","HSR Layout","Furnished","26,000"
"300 sq.ft","0","Jaladarsini Layout","Semifurnished","6000"
"750 sq.ft","2","Annasandrapalya","Semifurnished","12,000"
"650 sq.ft","1","Kuvempu Nagar","Semifurnished","17,000"
"1500 sq.ft","3","EPIP Zone","Furnished","32,000"
